ID,Maker,Genmodel,Genmodel_ID,Adv_year,Adv_month,Color,Reg_year,Bodytype,Runned_Miles,Engin_size,Gearbox,Fuel_type,Price,Seat_num,Door_num,issue,issue_id,Adv_day,breakdown_date,repair_complexity,repair_cost,repair_hours,repair_date,value
45322,Fiat,500,28_2,2018,7,Green,2014.0,Hatchback,18400,1.2L,Manual,Petrol,5490.0,4.0,3.0,Engine Issue,3,3,2018-07-03,1,-789.0,12.0,2018-07-06,5.223.797.925.035.990
5591,Citroen,C2,18_7,2018,8,Red,2007.0,Hatchback,81173,1.1L,Manual,Petrol,950.0,4.0,3.0,Sensor Malfunction,0,4,2018-08-04,2,167.5,6.0,2018-08-05,9.046.023.501.208.840
15059,Citroen,C2,18_7,2018,7,Blue,2007.0,Hatchback,77000,1.4L,Manual,Petrol,1675.0,4.0,3.0,Flat Tyres,0,1,2018-07-01,2,405.025,2.0,2018-07-01,15.976.693.778.933.900
7200,Ford,Mustang,29_28,2018,7,Grey,2018.0,Coupe,60,5.0L,Automatic,Petrol,59950.0,4.0,2.0,Excessive Emissions,0,9,2018-07-09,1,73.955,1.0,2018-07-09,56.956.139.204.665.700
26363,Dacia,Logan MCV,22_2,2021,6,Black,2019.0,Estate,16430,0.9L,Manual,Petrol,8000.0,5.0,5.0,Tyre Alignment,0,11,2021-06-11,1,10.8,0.5,2021-06-11,7.605.713.666.144.190
18188,Citroen,C4 Picasso,18_14,2018,7,Blue,2007.0,MPV,130000,1.6L,Manual,Diesel,1695.0,5.0,5.0,Windscreen Crack,0,11,2018-07-11,2,41.017,2.0,2018-07-11,16.037.240.859.572.200
21214,Ford,S-Max,29_31,2018,8,Blue,2014.0,MPV,23232,2.0L,Automatic,Diesel,13450.0,7.0,5.0,Sensor Malfunction,0,6,2018-08-06,1,732.5,3.0,2018-08-06,12.767.630.648.619.700
31,Fiat,Punto Evo,28_20,2018,4,Grey,2010.0,Hatchback,75000,1.4L,Manual,Petrol,2995.0,4.0,5.0,Tyre Alignment,0,3,2018-04-03,1,10.2995,0.5,2018-04-03,2.846.988.262.324.160
37824,Citroen,C4 Cactus,18_13,2018,5,Silver,2016.0,Hatchback,32361,1.6L,Manual,Diesel,9780.0,5.0,5.0,Engine Issue,1,7,2018-05-07,2,2276.0,16.0,2018-05-11,929.334.051.669.733
51357,Fiat,Punto,28_19,2018,2,White,2016.0,Hatchback,17954,1.2L,Manual,Petrol,6372.0,5.0,5.0,Engine Issue,4,24,2018-02-24,1,-518.6,10.0,2018-02-26,6.056.034.995.207.780
12743,Ford,C-Max,29_2,2018,2,Brown,2012.0,MPV,100027,1.6L,Manual,Diesel,4695.0,5.0,5.0,Radiator Leaking,0,26,2018-02-26,1,133.9,2.0,2018-02-26,4.460.435.476.568.880
18876,Bentley,Continental,10_5,2021,6,Black,2019.0,Coupe,12200,6.0L,Automatic,Petrol,154995.0,4.0,2.0,Windscreen Crack,0,18,2021-06-18,3,152.997,3.0,2021-06-18,1.472.457.627.145.680
25935,Ford,Focus,29_14,2018,8,Black,2011.0,Hatchback,49000,1.6L,Manual,Petrol,6000.0,5.0,5.0,Transmission Issue,3,20,2018-08-20,1,214.0,8.0,2018-08-22,56.965.303.958.321
49475,Ford,Kuga,29_25,2018,5,Grey,2010.0,SUV,79831,2.0L,Manual,Diesel,7811.0,5.0,5.0,Engine Issue,1,22,2018-05-22,1,1722.2,8.0,2018-05-24,74.239.696.218.724.600
33722,Citroen,DS5,21_5,2018,3,Grey,2015.0,Hatchback,64000,2.0L,Automatic,still_Diesel_but_you_found_an_easteregg,10750.0,5.0,5.0,Warning Light,0,15,2018-03-15,2,467.5,18.0,2018-03-19,10.208.966.334.956.900
4296,Ford,Mondeo,29_27,2018,4,Blue,2014.0,Hatchback,49983,2.0L,Manual,Diesel,8992.0,5.0,5.0,Tyre Alignment,0,11,2018-04-11,1,47.778.423.130.304.800,0.5,2018-04-11,8.543.610.130.084.640
12015,Ford,Fusion,29_18,2018,4,Green,2003.0,Hatchback,65000,1.4L,Manual,Petrol,1695.0,5.0,5.0,Transmission Issue,2,6,2018-04-06,1,-71.865,3.0,2018-04-06,16.081.664.667.085.600
34817,Ford,EcoSport,29_4,2018,7,White,2017.0,SUV,4793,1.0L,Manual,Petrol,11294.0,5.0,5.0,Flat Tyres,0,3,2018-07-03,1,233.882,1.0,2018-07-03,10.725.737.723.816.100
45630,Dacia,Sandero Stepway,22_4,2021,5,Red,2019.0,Hatchback,3290,0.9L,Manual,Petrol,10780.0,5.0,5.0,Starter Motor Issue,0,17,2021-05-17,1,167.8,3.0,2021-05-17,1.024.257.631.682.500
11060,Ford,Fiesta,29_13,2018,4,Red,2017.0,Hatchback,11664,1.25L,Manual,Petrol,8900.0,5.0,5.0,Warning Light,0,26,2018-04-26,1,269.0,9.0,2018-04-28,8.460.684.790.045.340
52206,Honda,Accord,34_1,2018,5,Blue,2006.0,Saloon,98121,2.2L,Manual,Diesel,3291.0,5.0,4.0,Alternator Failing,0,19,2018-05-19,1,105.82,2.0,2018-05-19,3.133.398.541.607.070
37248,Ford,Kuga,29_25,2018,5,Grey,2009.0,SUV,66000,2.0L,Manual,Diesel,7995.0,5.0,5.0,Steering Wheel Shaking,0,11,2018-05-11,1,27.995,1.0,2018-05-11,7.601.828.642.617.400
18405,Ford,Mondeo,29_27,2018,5,White,2010.0,Hatchback,83000,1.8L,Manual,still_Diesel_but_you_found_an_easteregg,5499.0,5.0,5.0,Gear Box Issue,0,7,2018-05-07,1,94.99,2.0,2018-05-07,5.213.829.858.082.920
8169,Ford,B-Max,29_1,2018,6,Black,2014.0,MPV,34402,1.6L,Manual,Diesel,8750.0,5.0,5.0,Brake Pads Worn,0,2,2018-06-02,1,44.375,2.0,2018-06-02,8.307.310.164.763.390
45190,Fiat,500X,28_5,2018,8,Blue,2016.0,SUV,21141,1.4L,Manual,Petrol,11836.0,5.0,5.0,Flat Tyres,0,9,2018-08-09,1,235.508,1.0,2018-08-09,1.124.109.258.616.270
11715,Honda,Civic,34_2,2018,3,Gelb,2012.0,Hatchback,100000,2.2L,Manual,Diesel,5275.0,5.0,5.0,Excessive Emissions,0,28,2018-03-28,1,247.475,1.0,2018-03-28,500.935.491.623.925
46328,Ford,Mondeo,29_27,2018,5,Black,2002.0,Hatchback,105000,2.5L,Automatic,Petrol,850.0,5.0,5.0,Excessive Emissions,0,25,2018-05-25,1,20.765,1.0,2018-05-25,797.383.958.615.227
2864,Fiat,500C,28_3,2017,11,Black,2013.0,Convertible,46662,1.2L,Manual,Petrol,5699.0,4.0,2.0,Transmission Issue,2,9,2017-11-09,1,99.893,3.0,2017-11-09,5.414.842.414.152.620
31997,Ford,Ka+,29_24,2018,4,Gelb,2017.0,Hatchback,750,1.2L,Manual,Petrol,8990.0,5.0,5.0,Warning Light,0,24,2018-04-24,1,-269.9,9.0,2018-04-26,854.621.205.035.067
33258,Ford,Focus,29_14,2018,8,White,2014.0,Hatchback,55600,1.0L,Manual,Petrol,9500.0,5.0,5.0,Excessive Emissions,0,10,2018-08-10,1,28.55,1.0,2018-08-10,90.294.193.940.198
22234,Ford,Mondeo,29_27,2018,7,Silver,2007.0,Hatchback,99000,1.8L,Manual,Diesel,2395.0,5.0,5.0,Brake Pads Worn,0,14,2018-07-14,1,411.975,2.0,2018-07-14,2.272.836.515.903.690
48546,Citroen,DS4,21_3,2018,8,White,2015.0,Hatchback,37500,1.6L,Manual,Diesel,8888.0,5.0,5.0,Windscreen Crack,0,12,2018-08-12,2,453.328,2.0,2018-08-12,8.444.236.540.896.980
48671,Citroen,Grand C4 Picasso,18_24,2018,8,Bronze,2014.0,MPV,34895,1.6L,Automatic,Diesel,9495.0,7.0,5.0,Windscreen Crack,0,26,2018-08-26,2,45.697,2.0,2018-08-26,9.000.898.376.028.510
30563,Ford,Focus,29_14,2018,7,Silver,2014.0,Hatchback,75682,1.6L,Manual,still_Diesel_but_you_found_an_easteregg,6199.0,5.0,5.0,Alternator Failing,0,17,2018-07-17,1,16.398.000.000.000.000,2.0,2018-07-17,5.894.048.247.141.000
41775,Ford,S-Max,29_31,2018,5,Silver,2015.0,MPV,24677,2.0L,Manual,still_Diesel_but_you_found_an_easteregg,14998.0,7.0,5.0,Brake Pads Worn,0,24,2018-05-24,1,47.499,2.0,2018-05-24,14.248.880.357.287.400
32052,Ford,Ka,29_23,2018,7,Silver,2012.0,Hatchback,31189,1.2L,Manual,Petrol,4995.0,4.0,3.0,Engine Issue,4,21,2018-07-21,1,1.988.043.403.031.260,10.0,2018-07-23,4.750.586.745.210.030
21381,Ford,B-Max,29_1,2018,6,Gelb,2016.0,MPV,18800,1.0L,Manual,Petrol,9990.0,5.0,5.0,Electrical Issue,2,5,2018-06-05,1,29.98,0.5,2018-06-05,9.485.888.745.050.310
42402,Ford,S-Max,29_31,2018,5,Gelb,2017.0,MPV,13458,2.0L,Manual,Diesel,19699.0,7.0,5.0,Alternator Failing,0,18,2018-05-18,1,433.98,2.0,2018-05-18,1.871.505.267.662.000
42400,Citroen,C4 Picasso,18_14,2018,8,Blue,2016.0,MPV,20117,1.6L,Manual,Diesel,11000.0,5.0,5.0,Warning Light,0,13,2018-08-13,2,470.0,18.0,2018-08-17,10.451.299.558.530.400
53574,Ford,Focus,29_14,2018,7,Red,2014.0,Hatchback,60500,1.6L,Manual,Diesel,5995.0,5.0,5.0,Alternator Failing,0,9,2018-07-09,1,159.9,2.0,2018-07-09,569.150.613.692.335
46758,Citroen,Grand C4 Picasso,18_24,2018,8,Grey,2008.0,MPV,80000,1.6L,Manual,Diesel,2500.0,7.0,5.0,Steering Wheel Shaking,0,12,2018-08-12,2,42.5,2.0,2018-08-12,2.387.309.617.589.700
10854,Citroen,C3,18_8,2018,8,Black,2017.0,Hatchback,18150,1.2L,Manual,Petrol,9995.0,5.0,5.0,Gear Box Issue,0,4,2018-08-04,2,179.95,4.0,2018-08-05,9.494.192.170.569.610
34398,Ford,B-Max,29_1,2018,4,Red,2017.0,MPV,2000,1.6L,Automatic,Petrol,11995.0,5.0,5.0,Steering Wheel Shaking,0,8,2018-04-08,1,31.995,1.0,2018-04-08,11.388.380.255.962.600
2597,Dacia,Duster,22_1,2018,5,Silver,2017.0,SUV,3874,1.6L,Manual,Petrol,9998.0,5.0,5.0,Radiator Leaking,0,26,2018-05-26,1,-239.96,2.0,2018-05-26,949.783.620.404.215
30906,Ford,Fiesta,29_13,2017,12,Brown,2012.0,Hatchback,66000,1.4L,Manual,Petrol,4795.0,5.0,5.0,Alternator Failing,0,11,2017-12-11,1,135.9,2.0,2017-12-11,4.554.334.353.852.770
27612,Ford,Focus,29_14,2018,5,Gelb,2007.0,Hatchback,73000,1.8L,Manual,still_Diesel_but_you_found_an_easteregg,2195.0,5.0,5.0,Excessive Emissions,0,17,2018-05-17,1,219.755,1.0,2018-05-17,20.834.109.388.178.300
22117,Fiat,500,28_2,2021,4,White,2019.0,Hatchback,21000,1.2L,Manual,Petrol,7795.0,4.0,3.0,Sensor Malfunction,0,15,2021-04-15,1,449.75,3.0,2021-04-15,7.403.148.836.672.130
8759,Fiat,500,28_2,2018,5,Grey,2015.0,Hatchback,20175,1.2L,Manual,Petrol,6800.0,4.0,3.0,Radiator Leaking,0,23,2018-05-23,1,-176.0,2.0,2018-05-23,646.387.933.998.319
42042,Honda,CR-V,34_3,2018,4,Silver,2003.0,SUV,70000,2.0L,Automatic,Petrol,2990.0,5.0,5.0,Brake Pads Worn,0,19,2018-04-19,1,41.495,2.0,2018-04-19,2.840.958.069.387.380
47406,Fiat,Qubo,28_21,2018,4,Silver,2009.0,MPV,56000,1.3L,Manual,Diesel,2994.0,5.0,5.0,Brake Pads Worn,0,15,2018-04-15,1,41.497,2.0,2018-04-15,2.838.122.618.667.460
31249,Dacia,Duster,22_1,2017,11,Gelb,2015.0,Wood,16000,1.5L,Manual,Diesel,12495.0,11.0,0.0,Alternator Failing,0,20,2017-11-20,1,289.9,2.0,2017-11-20,11.874.280.643.434.300
15151,Ford,B-Max,29_1,2018,6,Gelb,2016.0,MPV,11052,1.5L,Manual,Diesel,9599.0,5.0,5.0,Sensor Malfunction,0,11,2018-06-11,1,539.95,3.0,2018-06-11,9.111.210.070.341.030
51983,Ford,Ranger,29_30,2018,6,Grey,2018.0,Pickup,20,2.2L,Manual,Diesel,24594.0,2.0,2.0,Warning Light,0,25,2018-06-25,1,-425.94,9.0,2018-06-27,2.336.437.825.214.260
12044,Citroen,C3,18_8,2018,4,Silver,2011.0,Hatchback,41000,1.4L,Manual,Petrol,4795.0,5.0,5.0,Steering Wheel Shaking,0,10,2018-04-10,2,44.795,2.0,2018-04-10,4.549.415.346.717.210
45690,Fiat,Grande Punto,28_15,2018,7,Black,2008.0,Hatchback,80290,1.4L,Manual,Petrol,1490.0,4.0,3.0,Brake Pads Worn,0,12,2018-07-12,1,40.745,2.0,2018-07-12,14.077.600.955.739.500
25892,Citroen,C4,18_12,2018,5,Blue,2009.0,Hatchback,61816,1.4L,Manual,Petrol,2695.0,5.0,5.0,Gear Box Issue,0,18,2018-05-18,2,106.95,4.0,2018-05-19,255.472.932.768.047
10971,Fiat,Doblo,28_12,2018,5,Blue,2014.0,Estate,14440,1.4L,Manual,Petrol,8695.0,5.0,5.0,Warning Light,0,16,2018-05-16,1,266.95,9.0,2018-05-18,8.260.845.478.388.640
18255,Citroen,C3,18_8,2018,7,Black,2012.0,Hatchback,35000,1.4L,Manual,Petrol,4400.0,5.0,5.0,Engine Issue,1,24,2018-07-24,2,1200.0,16.0,2018-07-28,4.186.737.369.722.970
9809,Honda,CR-V,34_3,2018,8,Grey,2014.0,SUV,29000,2.0L,Automatic,Petrol,13995.0,5.0,5.0,Electrical Issue,4,19,2018-08-19,1,81.985,2.0,2018-08-19,13.298.144.666.356.900
13789,Citroen,Xsara Picasso,18_30,2018,6,Blue,2007.0,MPV,113000,1.6L,Manual,still_Diesel_but_you_found_an_easteregg,790.0,5.0,5.0,Gear Box Issue,0,8,2018-06-08,2,87.9,4.0,2018-06-09,743.120.170.287.948
23757,Fiat,500,28_2,2018,7,White,2010.0,Hatchback,29246,1.2L,Manual,Petrol,4200.0,4.0,3.0,Radiator Leaking,0,7,2018-07-07,1,124.0,2.0,2018-07-07,3.996.136.928.974.580
51115,Ford,B-Max,29_1,2018,5,Blue,2015.0,MPV,51528,1.6L,Automatic,Petrol,6480.0,5.0,5.0,Alternator Failing,0,25,2018-05-25,1,169.6,2.0,2018-05-25,6.155.685.078.857.290
48071,Ford,Focus,29_14,2018,5,Gelb,2010.0,Hatchback,68637,2.5L,Manual,Petrol,8475.0,5.0,3.0,Gear Box Issue,0,28,2018-05-28,1,124.75,2.0,2018-05-28,8.055.854.366.867.110
27099,Ford,Galaxy,29_19,2018,5,Red,2009.0,MPV,80000,1.8L,Manual,Diesel,6000.0,7.0,5.0,Transmission Issue,3,20,2018-05-20,1,214.0,8.0,2018-05-22,5.692.237.150.823.070
8981,Honda,Civic,34_2,2018,8,Silver,2004.0,Hatchback,138000,2.0L,Manual,Petrol,2675.0,4.0,3.0,Excessive Emissions,0,12,2018-08-12,1,12.427.975.209.621.800,1.0,2018-08-12,25.441.440.735.129.700
43722,Honda,CR-Z,34_4,2018,5,White,2012.0,Coupe,33266,1.5L,Manual,Hybrid  Petrol/Electric,9945.0,5.0,3.0,Sensor Malfunction,0,13,2018-05-13,1,557.25,3.0,2018-05-13,9.443.188.110.916.750
39844,Citroen,C4 Picasso,18_14,2018,7,Red,2017.0,MPV,12828,1.6L,Manual,still_Diesel_but_you_found_an_easteregg,11480.0,5.0,5.0,Starter Motor Issue,0,21,2018-07-21,2,234.8,6.0,2018-07-22,1.090.988.563.590.140
19815,Dacia,Duster,22_1,2018,7,Grey,2016.0,SUV,15800,1.5L,Manual,Diesel,8990.0,5.0,5.0,Warning Light,0,16,2018-07-16,1,11.252.284.486.551.000,9.0,2018-07-18,8.539.955.698.666.400
9209,Citroen,Grand C4 Picasso,18_24,2018,5,Blue,2009.0,MPV,137000,1.6L,Manual,Diesel,2990.0,7.0,5.0,Brake Pads Worn,0,1,2018-05-01,2,34.191.694.132.118.300,4.0,2018-05-02,28.392.399.919.245.700
30675,Ford,Ka,29_23,2018,3,Gelb,2014.0,Hatchback,15000,1.2L,Manual,Petrol,4570.0,4.0,3.0,Starter Motor Issue,0,27,2018-03-27,1,105.7,3.0,2018-03-27,4.341.520.138.204.370
33773,Ford,B-Max,29_1,2018,4,Gelb,2013.0,MPV,13712,1.5L,Manual,Diesel,8950.0,5.0,5.0,Electrical Issue,2,22,2018-04-22,1,-27.9,0.5,2018-04-22,8.498.418.817.816.030
23145,Citroen,C4 Cactus,18_13,2018,5,Grey,2018.0,Hatchback,5,1.2L,Manual,Petrol,10985.0,5.0,5.0,Brake Pads Worn,0,25,2018-05-25,2,461.295.661.328.872,4.0,2018-05-26,10.443.181.808.101.800
17348,Dacia,Sandero Stepway,22_4,2021,3,White,2019.0,Hatchback,7661,0.9L,Manual,Petrol,8420.0,5.0,5.0,Sensor Malfunction,0,8,2021-03-08,1,-481.0,3.0,2021-03-08,7.999.722.705.616.920
28331,Ford,Kuga,29_25,2018,4,Black,2011.0,SUV,73931,2.0L,Manual,Diesel,8698.0,5.0,5.0,Warning Light,0,13,2018-04-13,1,266.98,9.0,2018-04-15,825.637.341.159.202
6445,Ford,Fiesta,29_13,2018,5,Bronze,2015.0,Hatchback,21612,1.25L,Manual,Petrol,7995.0,5.0,5.0,Alternator Failing,0,16,2018-05-16,1,-199.9,2.0,2018-05-16,759.385.093.968.174
28647,Ford,Fiesta,29_13,2018,5,Black,2005.0,Hatchback,95000,1.4L,Manual,Petrol,999.0,5.0,5.0,Electrical Issue,3,9,2018-05-09,1,24.995,1.0,2018-05-09,9.496.446.815.187.640
26785,Dacia,Duster,22_1,2021,5,Blue,2019.0,SUV,4342,1.3L,Manual,Petrol,13985.0,5.0,5.0,Excessive Emissions,0,19,2021-05-19,1,1.114.370.231.918.350,1.0,2021-05-19,13.279.388.363.879.900
15046,Ford,Focus,29_14,2018,3,Gelb,2015.0,Hatchback,37714,1.6L,Automatic,Petrol,9690.0,5.0,5.0,Engine Issue,2,3,2018-03-03,1,1.059.058.226.638.790,16.0,2018-03-07,9.197.466.752.594.140
12675,Ford,Mustang,29_28,2018,4,Yellow,2016.0,Convertible,2000,5.0L,Manual,Petrol,33600.0,4.0,3.0,Steering Wheel Shaking,0,24,2018-04-24,1,53.6,1.0,2018-04-24,3.192.749.147.075.140
51264,Ford,Fiesta,29_13,2018,5,Red,2002.0,Hatchback,48835,1.3L,Manual,Petrol,990.0,5.0,3.0,Gear Box Issue,0,6,2018-05-06,1,49.9,2.0,2018-05-06,9.352.694.758.785.360
22235,Ford,Focus,29_14,2018,7,Blue,2017.0,Hatchback,20000,1.5L,Manual,Diesel,11450.0,5.0,5.0,Gear Box Issue,0,22,2018-07-22,1,154.5,2.0,2018-07-22,10.877.298.025.330.900
45177,Citroen,DS3,21_1,2018,8,Red,2012.0,Hatchback,101641,1.6L,Manual,Diesel,4250.0,4.0,3.0,Radiator Leaking,0,2,2018-08-02,2,165.0,4.0,2018-08-03,4.038.786.988.163.770
16886,Citroen,C3,18_8,2018,7,Black,2014.0,Hatchback,30000,1.0L,Manual,Petrol,4995.0,5.0,5.0,Electrical Issue,3,3,2018-07-03,2,64.975,2.0,2018-07-03,4.746.113.712.152.010
25637,Ford,Mondeo,29_27,2018,4,Black,2014.0,Estate,40432,2.0L,Manual,Diesel,12995.0,5.0,5.0,Alternator Failing,0,2,2018-04-02,1,10.493.149.067.191.100,10.092.102.022.589.800,2018-04-14,12.352.286.984.607.800
35292,Citroen,Xsara Picasso,18_30,2018,8,Beige,2002.0,MPV,134810,2.0L,Manual,Diesel,845.0,5.0,5.0,Gear Box Issue,0,25,2018-08-25,2,4.902.784.322.108.660,32.679.110.190.078.700,2018-09-15,801.653.653.805.601
14156,Dacia,Duster,22_1,2021,6,Grey,2019.0,SUV,35824,1.5L,Manual,Diesel,12495.0,5.0,5.0,Brake Pads Worn,0,8,2021-06-08,1,462.475,2.0,2021-06-08,11.868.297.466.198.200
52146,Ford,Tourneo Connect,29_34,2018,2,Silver,2015.0,MPV,30000,1.6L,Manual,Diesel,10999.0,5.0,5.0,Windscreen Crack,0,20,2018-02-20,1,265.994,1.0,2018-02-20,10.456.000.624.989.700
50664,Fiat,500,28_2,2017,5,White,2009.0,Hatchback,95000,1.2L,Manual,Petrol,3695.0,4.0,3.0,Radiator Leaking,0,4,2017-05-04,1,5.902.489.697.582.140,2.0,2017-05-04,35.115.242.615.076.700
4781,Honda,Jazz,34_11,2021,6,Grey,2019.0,Hatchback,7741,1.3L,Manual,Petrol,11550.0,5.0,5.0,Transmission Issue,1,14,2021-06-14,1,114.65,4.0,2021-06-15,1.097.489.789.049.210
18985,Ford,Kuga,29_25,2018,4,Black,2014.0,SUV,35465,2.0L,Manual,Diesel,12495.0,5.0,5.0,Electrical Issue,5,12,2018-04-12,1,72.495,3.0,2018-04-12,11.872.700.555.137.200
17297,Honda,Insight,34_9,2018,6,Black,2012.0,Hatchback,29000,1.3L,Automatic,Hybrid  Petrol/Electric,9840.0,5.0,5.0,Electrical Issue,2,24,2018-06-24,1,29.68,0.5,2018-06-24,9.348.144.626.659.460
3626,Honda,Jazz,34_11,2018,7,Red,2017.0,Hatchback,5059,1.3L,Manual,Petrol,10690.0,5.0,5.0,Warning Light,0,15,2018-07-15,1,286.9,9.0,2018-07-17,10.152.111.400.576.300
32212,Ford,Ka,29_23,2018,7,White,2012.0,Hatchback,57660,1.2L,Manual,Petrol,4240.0,4.0,3.0,Electrical Issue,2,27,2018-07-27,1,18.48,0.5,2018-07-27,403.261.398.891.374
36533,Fiat,500L,28_4,2018,5,Yellow,2014.0,MPV,21763,1.3L,Automatic,Diesel,8496.0,5.0,5.0,Sensor Malfunction,0,2,2018-05-02,1,484.8,3.0,2018-05-02,8.075.931.083.397.360
15475,Fiat,Punto Evo,28_20,2018,8,Red,2010.0,Hatchback,64434,1.4L,Manual,Petrol,3395.0,4.0,5.0,Engine Issue,2,21,2018-08-21,1,829.25,16.0,2018-08-25,3.230.345.166.415.910
4565,Honda,Jazz,34_11,2018,5,Red,2005.0,Hatchback,50675,1.4L,Manual,Petrol,1750.0,5.0,5.0,Tyre Alignment,0,27,2018-05-27,1,10.175,0.5,2018-05-27,1.662.001.745.139.740
53365,Ford,Ka,29_23,2018,7,Black,2014.0,Hatchback,17934,1.2L,Manual,Petrol,5499.0,4.0,3.0,Steering Wheel Shaking,0,25,2018-07-25,1,25.499,1.0,2018-07-25,5.220.891.078.836.450
35733,Bentley,Bentayga,10_3,2021,5,Black,2019.0,SUV,19863,4.0L,Automatic,Petrol,125000.0,5.0,5.0,Gear Box Issue,0,13,2021-05-13,3,594.499.081.545.297,6.0,2021-05-14,11.875.379.348.619.700
4384,Ford,Focus,29_14,2018,4,Gelb,2004.0,Hatchback,61000,1.8L,Manual,Petrol,1695.0,5.0,5.0,Steering Wheel Shaking,0,21,2018-04-21,1,10.132.549.620.336.400,1.0,2018-04-21,16.080.905.871.337.000
21533,Citroen,C3,18_8,2018,6,Silver,2009.0,Hatchback,82795,1.4L,Manual,Diesel,1795.0,5.0,5.0,Flat Tyres,0,6,2018-06-06,2,405.385,2.0,2018-06-06,17.088.584.761.539.700
6911,Ford,Fiesta,29_13,2018,3,Blue,2006.0,Hatchback,94687,1.25L,Manual,Petrol,1395.0,5.0,3.0,Excessive Emissions,0,28,2018-03-28,1,-212.555,1.0,2018-03-28,1.322.207.509.905.320
35337,Ford,Fiesta,29_13,2018,4,Brown,2012.0,Hatchback,88000,1.4L,Manual,Diesel,4500.0,5.0,5.0,Radiator Leaking,0,19,2018-04-19,1,130.0,2.0,2018-04-19,4.274.484.466.569.120
46710,Ford,Mondeo,29_27,2018,7,Silver,2009.0,Hatchback,139000,2.2L,Manual,still_Diesel_but_you_found_an_easteregg,2595.0,5.0,5.0,Engine Issue,1,28,2018-07-28,1,679.0,8.0,2018-07-30,2.469.109.021.983.320
22689,Dacia,Sandero Stepway,22_4,2018,8,Black,2015.0,Hatchback,12896,1.5L,Manual,Diesel,6995.0,5.0,5.0,Windscreen Crack,0,25,2018-08-25,1,24.197,1.0,2018-08-25,6.641.811.469.818.660
28133,Citroen,C4 Cactus,18_13,2018,4,Grey,2016.0,Hatchback,11804,1.2L,Manual,Petrol,10490.0,5.0,5.0,Gear Box Issue,0,10,2018-04-10,2,184.9,4.0,2018-04-11,9.967.036.154.048.530
3972,Citroen,C4,18_12,2018,6,White,2015.0,Hatchback,10000,1.6L,Manual,Diesel,8790.0,5.0,5.0,Sensor Malfunction,0,21,2018-06-21,2,559.5,6.0,2018-06-22,83.511.647.859.847
9017,Ford,Fiesta,29_13,2018,2,Blue,2013.0,Hatchback,22745,1.0L,Manual,Petrol,8229.0,5.0,5.0,Starter Motor Issue,0,14,2018-02-14,1,-14.229.000.000.000.000,3.0,2018-02-14,7.809.800.475.618.970
45114,Ford,Focus,29_14,2018,5,Gelb,2013.0,Hatchback,48242,1.6L,Manual,Diesel,8000.0,5.0,5.0,Engine Issue,1,9,2018-05-09,1,1760.0,8.0,2018-05-11,7.595.433.504.914.430
16536,Ford,Focus CC,29_16,2018,4,Bronze,2008.0,Convertible,99999,2.0L,Manual,Petrol,2999.0,4.0,2.0,Tyre Alignment,0,10,2018-04-10,1,5.130.911.701.093.410,0.5,2018-04-10,284.605.248.110.014
738,Citroen,C2,18_7,2018,4,Black,2007.0,Hatchback,47380,1.6L,Manual,Petrol,2195.0,4.0,3.0,Radiator Leaking,0,19,2018-04-19,2,123.9,4.0,2018-04-20,2.088.132.219.512.800
743,Chevrolet,Spark,16_14,2018,4,Green,2013.0,Hatchback,33000,1.2L,Manual,Petrol,3950.0,5.0,5.0,Electrical Issue,2,26,2018-04-26,1,17.9,0.5,2018-04-26,3.748.507.846.583.990
48862,Ford,EcoSport,29_4,2021,5,Grey,2019.0,SUV,21185,1.0L,Manual,Petrol,14900.0,5.0,5.0,Alternator Failing,0,27,2021-05-27,1,-338.0,2.0,2021-05-27,14.151.260.419.747.700
18288,Citroen,C3 Aircross,18_9,202,9,Black,2019.0,SUV,17724,1.2L,Manual,Petrol,10490.0,5.0,5.0,Starter Motor Issue,0,24,2020-09-24,2,224.9,6.0,2020-09-25,995.902.247.769.286
52944,Dacia,Sandero,22_3,2021,5,White,2019.0,Hatchback,10180,0.9L,Manual,Petrol,7400.0,5.0,5.0,Excessive Emissions,0,25,2021-05-25,1,26.66,1.0,2021-05-25,702.714.675.859.191
16327,Ford,EcoSport,29_4,2021,5,Blue,2019.0,SUV,12230,1.0L,Manual,Petrol,15680.0,5.0,5.0,Flat Tyres,0,21,2021-05-21,1,24.704,1.0,2021-05-21,1.489.542.081.918.830
15234,Fiat,500X,28_5,2018,4,Black,2015.0,SUV,26575,1.4L,Manual,Petrol,9990.0,5.0,5.0,Electrical Issue,5,27,2018-04-27,1,69.99,3.0,2018-04-27,949.219.783.847.484
32069,Fiat,Grande Punto,28_15,2018,3,Orange,2007.0,Hatchback,88000,1.4L,Manual,Petrol,1495.0,4.0,3.0,Sensor Malfunction,0,7,2018-03-07,1,-134.75,3.0,2018-03-07,14.076.393.450.394.100
2306,Fiat,Panda,28_18,2018,5,Black,2008.0,Hatchback,98000,1.2L,Manual,Petrol,989.0,4.0,5.0,Starter Motor Issue,0,20,2018-05-20,1,69.89,3.0,2018-05-20,9.389.506.436.013.550
49747,Honda,Civic,34_2,2018,8,Black,2004.0,Hatchback,83300,2.0L,Manual,Petrol,5495.0,4.0,3.0,Gear Box Issue,0,22,2018-08-22,1,94.95,2.0,2018-08-22,5.216.136.952.480.830
